ayah	verdict	sha256	concern	suggestion
1	ok	c4b777f2af0ed000cd0ba6f444d60a1fff39b369c9f55eaf37fae82453e0ee08		
2	ok	ef36112aa173dbb27c65001cc510ffe794878d4ebcc534fed23193fd9e32c2b4		
3	ok	b48e3a1fe0eb0f62c2c81a0d169f28a7a6b3fba89ec4364f51826f6666916296		
4	ok	5934b852e04cf1072b065f22d1333029b8ee76f9cc245f88aff889df4fb50a04		
5	ok	c7164b5187a29800eb93a1106a8271dea39c3f778e4d6f50e0dc012a1c1f33fb		
6	ok	3aa981dbdad5c0f5ca033772b91f83add3069dc440289f1409482852a3d8fcee		
7	ok	be407f5600cda486c413b7a58766872d5a3f939ca1868d937ad3566db5880aec		
8	concern	e88197418888df3786401d542aab686ceda3620897df4e14e24913cbfb2ec058	لائیں (subjunctive, matching the parallel کریں/karen in the same clause) is rendered "laaye" (past tense) instead of the subjunctive "laayen", losing the mood match.	Be-shak jo log imaan laayen aur bhale kaam karen un ke liye na khatm hone wala ajr hai
9	ok	65404261d1b0a28e311253a373704f709b68fd47271a507a611ee5292a2c660b		
10	ok	f36a96e40865321e63181aa88fb34c6e9741977759035a8074e10372ef55284f		
11	ok	88f3f98ef5aa313b8e96b1cd97179abd9a57354b5aae5177679e46befd1f14aa		
12	ok	f02893cf518b40cc2b1194558ded9e14247184ea056165c06830f8610f83a5c4		
13	ok	44023485ee781e66a383b0b21b58d51298782ab62582dd1bed31632034fb8caa		
14	ok	565f309bfa114ddc0fe6fe2e2869c563a15eb4d274e1929b5b840c76afca1ab3		
15	ok	b0e2a35c9727d199b3c67495c27ca6f635946fffe234a8775047c9bdfe79bac1		
16	ok	3569782ec5f91ae275fa3e31abb80b7b02386d41a4037195008bbd26d046d717		
17	ok	d12f8e4644994dcc1489b030ec6d5c9872ad9eab3f7231d202c064b444609a2c		
18	ok	4641a5ead7601b146584276d5f60aa3870c82ff7d55fe50b74eb7a08b2a38c5e		
19	ok	87b05a832af51a986191cb95075155344912ce7520c1a9fa32bd070f63d6bdeb		
20	ok	4151736098ea2d2e1b01a7458de2701742291776957892f1a82f3fcceb217086		
21	ok	4fdf3dee3d651a13a14ddf58f53add1676eb430d6c4598dbb90de1fc87dc64d2		
22	ok	91236033ad36694ed38e12833a0e316aec94b20c4bff89f25d6eb0b8f5f69627		
23	ok	60a918188c11322a92279b144aa219db75906502ebb23470122d05f410c0cf28		
24	ok	d79b88d0440f2ac0338a7e64d3091dfb3e38afbb1838e7227ba4a7c252725fb9		
25	ok	00c9257e7283f8935f61244723ff0ac51ce4d3b8c822f5891b99a6cf591fdfaf		
26	ok	ae2756194de479d79c3e36b1cfbc3c8017cc8b4310965397f56bb4df79b8e634		
27	ok	66e1ed15a9a5f53c2ce79d8e7d4cb7050f151f6d185495fbb0454c848045816c		
28	ok	b166eeaf59f4a473352a18587763b9359b636c5dc8cf8c91b5c080809cd89b3e		
29	ok	7a606b567360aaaf2bc74cc2b4813cecf26ff8dc87bd5fea99363ed5aeb8baac		
30	ok	aefd0d200777e0ec9bafe0eea1a494799f790aedcaa168b2803d4e98aa3eedb6		
31	ok	be7d7e3d64652ef19b404e38ee275224bf719fc36e7417f12e45ff646f2b9820		
32	ok	9666c283c9135aae5df6aec133d190818e6faacc95e89cd0a536e0587ca6bb05		
33	ok	ce0262475d37c2bc1b13da32566b0021af67116bd0ff0c7227c1e59ff471b5d8		
34	ok	a47559ad54b05b66fed140297de4e961a48b53cbfa07128a8e31dc8d6853674d		
35	ok	043934d5b9d42b3bad6026378c13ed640c2f14c63e5b1bf4e8c3bfdaaab392ff		
36	ok	41f7408e2502d1d55e9b7bb2962e2c4a512ff1572ab77b2ed45bd7d65e08b1cc		
37	ok	1f7f6fa8df157bec6aac98d13e5e1ed9836f99fb9af7ef4d4a8635406d57cadf		
38	ok	383314028e2d879098f23647501a90dcfcb643b9bfd7630070133f031cdd06ec		
39	ok	f5bcead5705686f4705112b0212f5fedea2499068f65e2737fdf95de39ee2d96		
40	ok	9ea77a30aa73760f27855333c82d10011c069f1f30faa7983ec71d0755c68fde		
41	ok	a541c92a5aa8b080c619e3633c9ec2dc29f474476f662b064b1da873d849662c		
42	ok	04691ea882ae814be40d788f44d46c12dbee2d17a2702900b7276dcb143867ca		
43	ok	4c31c28e17b9c7c48f3dfb121e97192a3c6ef236035fa7181883753e83a98845		
44	ok	a27239ac99e1b6514cc598dd8bd37a5c93c94e540b8c31570d8a23eda99b2045		
45	ok	d1b1ba0c064717c42b3ab0efc9540160d3bbc5ef4e77ce1f05115e624f99d8e7		
46	ok	397e818ea111f228f5b24b0c8c30511cb57bd996305ae85632e5e8404b957f26		
47	ok	0bcb583f2fbb11facac31844c0160e1c950b0ae176b347f76c5b2f976228cf21		
48	ok	f6a9bd2a4e311898645fa38a95b76c06d4a210c43d81766d7613c89c6f4572c1		
49	ok	17e794929e7b7276f204086e3a527d9e32e34f9fa286d47266898bda914d26e6		
50	concern	298ab54768c107ce3a815e2a6b93b9f63d238f3b3c66e5a213dbaf957e0a7f88	ان کفار (far referent, "un kuffar") is rendered "in kuffar", though the same referent two words later (ان کے اعمال) is correctly "un ke aamaal" in the same clause.	yaqeenan hum un kuffar ko un ke aamaal se khabardaar karenge
51	ok	eaec33ddf58df6c4d4e7387daba42cb078d5828befed9c0842f3d5b6679f0520		
52	ok	2de3a088c13e2852d5656b49961813c1ffaf7a5abda1537f430d99f658c81556		
53	ok	5b67eadcddfced71b5445b6e0715e450fd48f844fcd5175695e9e5c0b93bea42		
54	ok	8e20281f61dd32b4ae361be7360ad69c3f4cbada90bf8feedb47cf3072a23c67		
