ayah	verdict	sha256	concern	suggestion
1	ok	e71e0a321f9b86ffc9e5b4ab439128660ffdc80b6a068f9cec45d42421c57a90		
2	ok	eb626e7496a450de1f2888ff5788f117c38fd31a3a093fc0edbd8751b04b14fd		
3	ok	774c3e21c9a9b08befa94629439712812cfef9be6da348706de896e208f6f3f1		
4	ok	ea17f7c04666ae4420579858b972f63799f04ca940d218f1737d194f0cd74ca6		
5	ok	95df77aee51288abd41bfabb401832e8d1a516258fb6fbf059cf12f8c91ecf26		
6	ok	118148e9ae350c761879cd919e89ed4b6e4ee82c58d7d7a8e144f9c044c8fcae		
7	ok	b4e877746a2b82c3ca5607b339a5809f3fc970caa5c9c7d8a23b0d6ebf12af28		
8	ok	d6b2c0a1d7717d55f12c56bca30261b17a7e43062f643360a89801982b50b9d9		
9	ok	ee8b4ed6e7bb2792e8adb29c3cb348bdf77b8f371d6cb641fcfa2053d11a8028		
10	ok	71d6f3418460965ddb7eb7962e3ee92c5f1a04c5f6a599e5c9c2e8bf71a83825		
11	ok	adb1190fa0429c7e2892776a0d0bd6ef6be46b277e3d4fdb95c46f5b5a800c98		
12	ok	b5758ac1af04ae4c861856f0dab68ed1f053ea484ae2b2867faa00f803d8a752		
13	ok	e90619e02a6598df2abfee066a20857a8c911f63f79fc674865f351f607b51f9		
14	concern	01987a09ee8cbcbfac4c1d39206e15a6d780b949e9263455df43ac3fc0d98558	Urdu پالی (obtained/attained, past tense verb paa + li) is rendered "pai" instead of the corpus's established "paa li" (used at 33:71, 43:53 for the same verb). "pai" alone reads as an unrelated fragment (cf. pai-dar-pai) and drops the verb ending.	Beshak us ne falaah paa li jo paak ho gaya.
15	ok	c51b412921790d70b1fab7c0fcac4d2f4f61a60fef89d326ba6a7fe620ade751		
16	ok	5858fddfcd372ebdb0f4d22469611cd06dd5e13f2ddfe506066a18d578f00b8d		
17	ok	1069f02722a1f628a4bb68e53ae0e80a3edda251cbcfac1779202c5ecd62d6f9		
18	ok	a8d683400a7227d4fb11b181c47038a628931cd4bfbcf2e38b9e578d336e7744		
19	ok	8e6ee64c63f48c045d9068184e2be9f7042490ca877c6c5d776334302604c0f1		
