ayah	verdict	sha256	concern	suggestion
1	ok	39aaed834cfaaa9ce2aa1a3e20dad0c76e1b50e12424cc1c8a63b4b4cd2b61ff		
2	ok	16d41581cfe185adfda0a760c9588529a4ba8d525d48c5667fb9999838c5c933		
3	ok	9449f7c60a53c0f9f264ffd40988f96529c0dc0814ef9a297393a4b03de0eb50		
4	ok	6edd00f2f3418accd2efae09469d13896b39038a9d2a24118ea9992b11bddda7		
5	ok	fa464d89466ca898d43692ffe2f9087f1f213d68cf7a75a3ab339c0957caaaa7		
6	ok	3201d29ca020cefcf4b5f9cf1fc5c9f1494a571bad06362db932766913c12cba		
7	ok	2a89069b269519143518e35a6a99e553f06dcc7d23d2f7e102df29abb13e3eff		
8	ok	37e11dd40bc95ff67326b13d2822e72bfa124e4b2fc7ae28f8bacc2d405de427		
9	ok	91a3d50b6a6545f3aeab89a6a2f0a097adbe77a3fdb432289c61d228758dbf5e		
10	ok	33fc900b6a903ad5b9c1f32fa7fc44d4c80dc60d0e09864116c4aba72151439b		
11	ok	2b0f7a134348c5fb355d4edbe49086d5cd5a631b9452498ed0045271e211aef3		
12	ok	c5ffabb4f5fe88a624fceba6ec74c8026096e881ea14210972722511aaa27e96		
13	ok	c9f5c822781356cfcb3a5944e59bde430ae8ea1ff89dfb25bea3b91c0d6c469b		
14	ok	0cd7d37c4d59d811c9d7bff8df9e1348a8683e5d1dc00138cc138702f9d9eb20		
15	ok	82217e7da1d059a6464798e02f110fed9c2be9afdb2a178d9125d7194a112c24		
16	ok	8b6f1a276121ed6e7854bb0f6355734646ab9256f7dd53462e5245863ff562aa		
17	ok	e3aa7b331a9c0a0200bd1b5135b05204def3f7a388497d805444b266f6b08014		
18	ok	0531778f14e9e905fecaae2129cd5cd67118fb3bbe56d18266a204f58b941417		
19	ok	3e28789416fbfdce2586162c55c0ce02efe224fb4727ae45561aa9848f13133b		
20	ok	ff77cfee7d8d9f9c63f88284ad07db46d467c2ce75f9a89337b9238756faf137		
21	ok	a5c5246bbb9f0721bf4a0e66ecc2ebf5db48b946dd036e7ed554e992e0058b20		
22	ok	10719caa31cf02d0fa19248d152ae48d1c227eebf052b28f70ac08f136030117		
23	ok	65b465dde9b34fabc4bcf468631f1012d85e7ae6f2f72bcdde2565be55f1c45e		
24	ok	42409be81b464d056961d9c3aae88dae03b098f301bc96c8aa6585fa0da836e8		
25	ok	79000a82d86af858c5906465f080b66dadc3be0172b5a49abfa219fef8c0db60		
26	ok	c6bb1620e498851f380ce41c6445d7ef99045f59023cd40d9bbfe250b4da6497		
27	ok	88ad20ca423b85a20a1046ba50962313bc67e9ba37e98a996a4a06de7be0c242		
28	ok	69c0f73d46fccbf50aca5277841da82a430149117cc0622e3f638841533b3a9b		
29	ok	eaad74e001c043a6aac5ec8b27476ca14936ae17b7d6fbefb1bc2d8a3d11e5bb		
30	ok	72a8825f7dbc0c46e379eb752acc5a133a825285e67c3e173b6cb3d5f9a3d295		
31	ok	5a3895d33fdf93b7c6086d8762ae952943694ea9fd12f0309df28a948db7c00e		
32	ok	b43c08c249a9371cb748e2e525881d13a7274a4cb97e6af37e099ca219a61179		
33	ok	4057a9428c47dddbc94b6fe2e76eb337933487216cc23e151eb7d34a8d8147b8		
34	ok	cb286aa8e3ab2d429bde995fd2d92bc73e40dbd487ff4b57f83f17e29d43d033		
35	ok	4fac528a0f72bb572d3b59241dd1d1cf1e31b2b1530a8be389b1f331444762b2		
36	concern	b78816f57362b4f40f024ffc0740264141579babe9080b01b02cf4a42e4852da	Urdu ماتحت (subservient/under their control, predicate adjective) is rendered \"maatihati\", a different word form (a noun-like \"-i\" ending) not used this way elsewhere in the corpus, which spells the same Urdu word \"maatehat\" as a predicate (16:12, 16:71, 30:26).	hawa ko un ke maatehat kar diya
37	concern	6d3ef3391d23ae50888bb8ecf5828d94303042af74dcbf620ea80689fc31df9f	Same word ماتحت as 38:36, again rendered \"maatihati\" instead of the predicate form \"maatehat\" used elsewhere in the corpus (16:12, 16:71, 30:26) for this exact construction.	(un ka maatehat kar diya)
38	ok	bc0ad0b5aa8a20a397cb3c8326b4f2ec40794916a1bd858729115198507e6418		
39	ok	0c7ba96a8ef312565c13f8f10ac7008420b4bc9a6576fb1802b59758f47332e7		
40	ok	e5d67708d0734b3c1125a0046aa79ae4afa17e269b0b72b47c6c5513e6e09556		
41	ok	c959840ab26f4b48ae09302d89798256561b72567f235c561bbfd09d1c35c82f		
42	ok	6fdeb2b0ecbda5133939c592d53f2cfcd6b6b9256214c3809f8005e853a62dd3		
43	ok	2f8bfc0210ab4a82f46a0fc7fd164611b217b4137364eb1b23a78215f291c05c		
44	ok	edb1fe6e7eed67976b77a7243572e1d787ed30bd9cc3bc5614d177b7d3ada13e		
45	ok	04ec84e3675cb262903f8f0c5a1a13ef4afc3a67f29e5d57b2262dae7be3e7c9		
46	ok	88b5d74002eb8cd9dd1a582d4ec7bf0f2945b5e6048031ac7f9db641dc11fb85		
47	ok	fed54bcea22d9f7eeab8b629c2932614e5cef3ec2dcb201395f9906595dace89		
48	ok	c9c28c78ea1da4ad70c61f1abdb705d0d36f33d83efcb0e7101710f562bc4971		
49	ok	853d48224fbbc6fe1c5fb619ccf8dd2e881ee536a11d8204b83b90316b413198		
50	ok	768ce912536efec8fcbebf545e69f7d57d8a50123a17edfbfbd1f91625d56ed0		
51	ok	bab548d00a7f028438726ada6fbe17e4541d11290894421f44df67d09aceb674		
52	ok	d4660f94e6269f0a1df1551e0dd87bc561d5b7c024ee99894d45b5124d4a2396		
53	ok	6c98005310a5266ba8042ce83feff5f98933f9c7401c4979a77348868872f3aa		
54	ok	d5bf8baa37c14e86ff5d00bb6c8c643b859f0673f27e57416e444c88257ebbf5		
55	ok	cba2028f6d62e242a93be51b8291b243471fdb96e616bbca4a23ecdd4d821b5e		
56	ok	e97ab85c2f8ecde692ecbaf06b2fc88679c0d86609d0703ff1cb221ef6814745		
57	ok	5d3499408869777e1e5e1a86ad34cd1a14edd69e6203d3e4cedd15c6cc3efdb3		
58	ok	fa3880abe7c53ee74b106403339dbfc94fdd2685ce774bbd096808f2ac33e92d		
59	ok	75c3a62ec6f6394267ae649c55b76779190f5aac0a31dd15a23d0dd903b1bcf9		
60	ok	9404760a69544877f4ef8cea46f8973f6f7e90719e40648e7b778fb885cbef36		
61	ok	d727a8a393141858f0be3d6a0db293754143b2763c547a0ee47b1ffb07a75e04		
62	ok	504c7713e36011046d6d2eb88a00711afbc97f09ec81d695a7116e977bef7a27		
63	ok	b73094a6d3366eef6f4c0dde4c28a0d18d4da9e98b457904962041688332076c		
64	ok	e267462a8cae26d11c26739e16b8fbe80cd7b7a5731241eff559f120b752ceeb		
65	ok	7243736a2ee8da6747dc0ce2ceded638dbc86c205a001e54758a127814d7a8f9		
66	ok	12abaf4ee27e414f242eec9c2a3733392cdff7d17dd1847bac9d7768c1efb8f9		
67	ok	39be80142dd8fa23a1a6ebd3f25050c3b31301b58bede23305431ed97ec91ee3		
68	ok	be39ac66ce90f184a0970bc878481162faf5b5bda5dd663c09bef8b755b5bcd5		
69	ok	247bb3de910ff9bf24ef947fa25cabc29fa7ee3db6b9661fa675d0582dc7ee6c		
70	ok	4d919bb86d4cc5cc286b6c2d276747f326fefecd5197f7507397245165b92a33		
71	ok	cec3d2b22750c1890c1cdb508bab26b3e8f45585d51ef8e4b6a3fccd8783787c		
72	ok	aaf417cfd176ebb6bd28ddc32e113f1645e9cf001c544bdde626670a8f874d10		
73	ok	5547a2e239dd3e2bc45326bd80e1e4300496c0853bf2ef25972d2ac7ef9d12cf		
74	ok	2f9e4239a2f9cd89eafb081e8b2d7c7644005744baa4ed7a6244775b73e6ff3a		
75	ok	5d995da311fe39b719e4b2b95728396e478f9b4d2221af324db6f01246de0e27		
76	ok	c0a946fff1cced04876af7ab76b88e482b121d61ddf51a9f8ef8533e2cd234f2		
77	ok	06a12513d4c362cf43f127be4b6a422fc726173122bb2b5c576b362e8d3ad0cf		
78	ok	f6dee466bf0898abab4bd60eeb9abab156d6e95b5e3d8a810185cf02f08c3d10		
79	ok	6587d714ff4cd29361b4dc7a1fa16b5dd1eb5807303dfef1b8e6db9ff74ff672		
80	ok	e4e55cd72c3132b3027bfae0d226091d2b77f0e661e0a3f54822f24febc0ec7d		
81	ok	1cda39b5fbc8c0318b05122a207cc751866b5445a4e4f49f630c520fb9aac420		
82	ok	263e446ba5b481b9724eacca2d7aec4084fd44efdf203b6d9934e5312caa9ccd		
83	ok	aeb9cbfedb5fa7d84bbc30c872b4d7199be854788847f163bd6d547a19c2af78		
84	ok	cab477ff574078062126f0e51f810d1d872b0376d5656245ec5878d2f52d3dd9		
85	ok	6e75bc402e3d0f1c9bec9e9ecdfa15b11a7fc1d4ee63105331879e1227f353be		
86	ok	e1d5e331f3d093ad2972641fcba139e87940081ef274388357c40d7fb3caf854		
87	ok	3c0af3d5027ce8c4ec426b0fb6c7371b6064103cd738e3e81c52337880f874cb		
88	ok	8a76b1045ca55d726dadb3b4c496a2a6320708ac97cc0e6936d3d17225057df4		
