ayah	verdict	sha256	concern	suggestion
1	ok	04ffe972b1cc03acb55898a669d56522a68a47caecde5a7e20a3765840548cab		
2	ok	5cba5912017989d4850952aa1412ca65df82490cdd8f7b3e290c90e111c1b24c		
3	ok	6e01233f40186a102cb3e6c0fa72fab95ef2667cb386d17409d9041965991814		
4	ok	2a1ac39883fa525c6ac4a09938f912197004e5105b40c0cc8da490fbb8233582		
5	ok	c21e5c3d59a88abb6ce3bbd353740f75216e6b09c6384559e395434c9c68ba2b		
6	ok	a7b8f8774268ef8b04eb6e6d02091bbdaa5139f3d9c47b9c957c00fc765d3d8e		
7	ok	4ada61f9cc4b00f4cd2baaa514ca05b42e1308ede298e1d8d683105dae1368b5		
8	ok	87a1c215b87e60db35ee249f4481c826c1b2295ce0e96c7d5049bc297cabf57c		
9	ok	b0685f4606ea8a8b9838635f6cef71c6212003dc738aee2c231034b57e4e414e		
10	ok	f3b19c4c14fb75f25f6e2dff823e3aa27e8822ef37b7b1f1d9428a4abef429cd		
11	ok	8dbc01dd0b49f840e1305cb2e097e28cf5aa646ec47eaeb565b12e9c24c4d9d5		
12	ok	48485efe6884e04dec2589a562110611b5695edce165f6cfc62c42ffc6d72def		
13	ok	4865323db7219c628579e810b17b9189b63d149a57526397702f5665f3af9cd7		
14	ok	8e47c5e81f24e1d69277294efcee5dc237f0661f5aa9f7b6a99fb8090449daea		
15	ok	97e95a00cd853f15ce911c4855edc248ba5c193e97de8821b12bfff050a6f936		
16	ok	ba935f6378f7bee2b9cacd6e846e029f56b0343fda3103832a7e019955bcfae7		
17	concern	17c3a4d4a6141e1066b2ffbbac5c90f959686d2f022f6a2e0dd434c8e3461f6d	Urdu چیزیں (plural) ... تھیں (plural aux) but Roman uses singular "thi" instead of the corpus's own plural form "thin" (used elsewhere e.g. 7:20 "posheeda thin"). Number agreement lost.	aas paas ki cheezen roshni mein aayi hi thin ke Allah un ke noor ko le gaya...
18	ok	ef1ae589a047fac26a8685fab193caa23c39061f8a6a9f59b043176c4ef1898b		
19	concern	0c9d8d3c1e252ed1137fd9a1be70322b0ec0522939dd2fbd28681a8bcb68f032	گھیرنے (to surround/encircle) is romanised "ghairne", colliding with the unrelated common word غیر "ghair" (other/without). Every other occurrence of this verb in the corpus (gher, ghere, gherne, gheri, gherega, ghera - 29 total) uses "gher-", not "ghair-"; this is the corpus's only "ghairne".	Aur Allah Taala kaafiron ko gherne wala hai.
20	ok	b5f3fca16471909c5be091bc32ddd34bc8bfddc7b2ace83e533598500bcd311b		
21	ok	1df3fdecca066e465eb5b32b02a0208edf65dbb19e48d0fcf324ee89408402ad		
22	ok	317720bc9ba0ff58ae39f63e0fbcd5ee4f02bb5a13b0f4ea76895e2081f4b4f2		
23	ok	6f16c70f4fffbf45147aed2a839266b7ecd6add8e3e46ece94a7f1a28de2d809		
24	ok	a1c2b3fbee6ee1e7ebf19fe4003a50738d043e5bd27d355ab6112316b7f50afb		
25	ok	ff1576c7abb66ed2b5718a76c669152a7309799852c441b5fd8e648b5342b8f4		
26	ok	822538fe6d405a255815dbaa353e1fc9683584a18492027d3216fc49b4b90be6		
27	ok	eae016979ac78698b7199faf070cca45a6ceeb6af599b8f7415c4499d71caec2		
28	ok	98574c3929bb5e857606b8b025b0d4da72c4d015db85e64f6d3fd02173157997		
29	ok	466bbd2e5d7696a6beed6cfe92f8366592775f9d96e3c72e37ce00edfa4fdda1		
30	ok	23ad06a3df8c7ec09ced5c13132a3b918f756ac3f2eee7bd251f61e78872c834		
31	ok	8ce9f2899c9b2af28f499b22d66382356dc89dc1ed48788a5329e6df1879d79d		
32	ok	43a6c95e04789fc1a35790f995f395573d7a0b74b42d9afdbc8ab1f7e3be91e1		
33	ok	87d217b36856630914bbf2016296d3afae4025219073fa5d64fb7e51e7c69d0f		
34	ok	4c73445b0d55d7e0a302bb9ab8efe693bac91a2cf8eef70cf809cc487bd96109		
35	ok	348710906f24d1bf52a7698781caeabeaa1360d017dfcaeddca04fd9afaeb020		
36	ok	1dc2dc3c3a7fc28c988df1c56f2bda2752575652a84965357c01c1307a38a483		
37	ok	139795d8841c874bb11e351c5b6fad173eaeafb87baa449a1b331ac8bc57dfe9		
38	ok	58cb019a38d56cb9c217bd5229f3e0b2b3b94440341fa409eb5e9e12ef75723b		
39	ok	d95b8a41fbae1b38dcce8bc430cf157831fa747556084a9649f3155769ad8e52		
40	ok	5c3caf92a267adbd7f3830c7e683e2094a03559fc4d7776e81eae398f98246d3		
41	ok	9403f0bfb02472378675e3c274c37059dfc68159918be3c143ff1d1be5e921be		
42	ok	9410392243a9e5aea8b3697a3149ff29519005a55c681798ddaba17940eff637		
43	ok	a8e10184c12f26cbd6a428ba1b130b3d3785786a9a2294e9f006b92c50ffa34c		
44	ok	6964e4827e034a36469970886fc149faf0371cd0d18b61fdccee7d8f08923b77		
45	ok	442571a6d231e6d3e00dd5d373faafeb0f7b6800fc2f8fd794742f0bfeabc173		
46	ok	ec7c08be172e2a20dcf8bcea02bfe490f20faa2790835faee9b073697fea4fc4		
47	ok	6ab0485cf39a44d935918122800f4a4d122f874c1f88b18f9cdaad1a47c0b7f1		
48	ok	f7753b5f6eec5f57816cad73f9acc44d63f4907268f33e07130d84ebd099fc43		
49	ok	f36be9c330fe210abe4466ef1be8c3966726b8ddb66e2f3355603b771a4da3d4		
50	ok	43d8e20c32465123058309d094473cafdc06ea7e3a2849def53d59398718ba9d		
51	ok	8fff34d305d501b8d87b918504ec467f1a595b074f3d2fe3e69fa62fbd4ec4be		
52	ok	fa1e0749cf35ecd1c62deb1d0fdcd56f32666590217d55a24a5f549f473b79f6		
53	ok	12dbfe3df9eab61df4091089233c05ba460d65b9db186e87ccd0c491ddad7f3d		
54	ok	c08d096762390c2cf96981eb43c35ab4da500bddc30da2ac64b78977d586f4c7		
55	ok	4a3b1c7ce13efcafc618088dd930862b5f76a1ed743fc22197a14ef95cc6df08		
56	ok	39d4f75b0f45fc69881555c563edf22faaa7b052318d005dbc1b53c9956f7876		
57	ok	5fde38e71bb3d723589afe3a79a438d234f81f97e000bce1f9766b585215bd6f		
58	ok	274f1ee772a70c7dc949f2e103c6b009e4869c45c7a805e6890a2f0c6804c64e		
59	ok	4b02e4e96853461d740ca4f4041596643f554519abd10b15a32f51c60b30c015		
60	ok	3222168b4528ecd18b7503d79540380274a14e7a1c0bd6b9d246d1e389812da0		
61	ok	c6c725813d67ca9b469174bafcb872828067484e83c15b5ba33975f89d8a74c1		
62	ok	9dad110c4713123ceb7b458d00de6780231edd5f6354cf8b883ed308196a5caf		
63	ok	7a8bb61e5decab9dc67c42e001d7cc0833b59fa4af2d8b5759860ebd147de773		
64	ok	6e176e2ab6410204c11e719b4596bc39b4bb761363c79223b4baa11b9b89a0f2		
65	ok	151fc4586f2d0e594298c0a09078c1198bbc826973baa5c0802f07b5b1287679		
66	ok	75520143eab71c42edfd3ef1ebaa511e4944a3ef37b829459092ce49ed734400		
