ayah	verdict	sha256	concern	suggestion
1	ok	632f463c6d47e1366dee71060ec64a1135e15c6231466a105e8699aedffc49ac		
2	ok	4db674ca5e796c87b8fad4c530eb8c0ff78bbb9e9d297f406f1ca18d06df7b57		
3	ok	c0406294b05ae920b96f6a0fb66a076d29da15ba3cb0c218cffb72651f46a653		
4	ok	b03348c9f55f5c29e8c08a32700d14d7c11964009cadd1f58d4687a2faa6f85a		
5	ok	ae60325f25c675c4336c51382887a6c5d6632e933ebc60747b82d3a563e0c2c9		
6	ok	6a24ab0cfcb3a5b393ca14f5202cd6dcb72a327e1dac4bbc0a5effc8511d399d		
7	ok	83d74dd1fd26225c4a6b39faba9a17848e037b03d2c5fa9b4ac174c0a779aa0e		
8	ok	7f281b6861c5e1fda89ca0aceef4c18de95164abe47df894a784d5e3f3442201		
9	ok	78cb727b970cd8528793499e0029f882a256423770631f13d1acaf6b384e80ef		
10	ok	1eb37fcc1086a02155cd52262772f8c9107538047b9f3b89a2ae3e58e540fd79		
11	ok	0a3b7944bc7349c947607eb5dcdaa600e3474070d5a0cf5b4a901652864ee8a2		
12	ok	beb316b7166a749d4e06095af62e66698c91495097515ed74015baf09bba344e		
13	ok	85dc5b7c4e9941f1bbd93dfcfce6f1a19cb7a60be3628c8eb51a1ca3dcc56937		
14	ok	32561ada5c1caeb9337137d823463b45d9692ab2de4cd264c30df6bc8c45544b		
15	ok	7b32cfed445652339375116532cf8cdc08da5eedc1a56935de4968c59c7dfe23		
16	ok	bd2c2cd4d6b48ec5a522b7a9dac45f995d97e75af085745384707440ad903e7c		
17	ok	db954e51fe78d76abbda1ee4aa9e361522406d05d9e2f8e0fb0399f78da5e6ad		
18	concern	364f23d9c9335b6a9cd59d23f6305f4cd7dddef36903f6c192016cc05e312bd9	bhai-bandhon has an inserted aspirate h; بھائی بندوں (kinsmen) is band (ب-ن-د, no do-chashmi he), not bandh (تied/closed), so "bandhon" reads as a different common word	bhai-bandon se
19	ok	ef7853c999cec15a58474e7e8822967c127505bf71688ab3b07b0128c3b6bb98		
20	ok	1a64f1d0cbd2736ab5f577481ebd8006860b011108130a7892fc2960d76029ae		
21	ok	55b6395cffaf75ca29f5c8b852a60d18411f20049993663f685fb99cfa074988		
22	ok	2daa2b6f7938917f8516b19b5ac53dc380a2506df771f5dbc43c4bbd2d18b10f		
23	ok	89d619ccfea82769523f20c07076fd8b6f19acda3156813d361d39c12add5ff2		
24	ok	e3f76fc92579c080a9b9137ab14c309ec5fd6d99aa734d5c877d37252fcfcfff		
25	ok	946d3cc2a53233e87e2668e98c5f322aeda359576e6bcc9c64b901585f53488f		
26	ok	3481c02179e0746668595997e51399f87edf3e3ed5ad5c316f27619f4b27cd58		
27	ok	cb8eb7717e56f39d57d51f62fe7ebcf3d9163c8a7dad307d0ff1c2673c5e55ef		
28	ok	2c8cf90b032697566649454f7727fa27c89e7cb26a8b5174223408fcc58df636		
29	ok	4f599161bb697509d57fc108bd2406b642f27788490253d3d535618316444628		
30	ok	8d8f1779ac390131e8ea252902a159ff388e421bb75311a258c0e7676b83bc39		
31	ok	d45afc70a974bf2345cfcf88ae12452699ba8505fc4d5760f78a7c5dd78ccd23		
32	ok	1f450ea4f1836a32c89be69ee9cb5a20d71708b9e5c5cb7b3b1386428f670d9d		
33	ok	f05305b8a7a680558503cd3eb41aa81d5dcb80f2ae2df85a6709d22806eb40c5		
34	ok	139f7bd3c2a5c0b80e180657933e8c155d520a14b44cd8deb8b7d49385eb3d8f		
35	ok	7b6b6907d8bfc419caf3612ddaf8cdd169abe80afdb4cc4dccbb3b73bb945af6		
36	ok	acaf4a129f24fedb9a2b2e15158510ffe100b122a87db07167ec3b658fd931a4		
37	ok	ead21544f54a0b84c43346aa36c5c70ac86e22ef9459e371ea5b461d03866f33		
38	ok	62372356195de61eada02050bdcd916fb3fbe4a4f5673ac04a7bb9c68f443e56		
39	ok	17ffba616917d08b07af0b9cab047a3aedaa98938bc6225992cf69796d56c49e		
40	ok	ed4f092407f74be5571c01ae80f56120e7ee12015c926818e01f3880a815ed66		
41	ok	a8aeb96c5d01d5ec1bf4b023bf660b72222e90a680de14e32f4bce3d4250aa9c		
42	ok	26f46972b4871cba9777b6507ce1c49caf780483761623fe0f639d03a7079f44		
43	ok	53771eeacfc662c21b21767810afcab56e309b72699520d70bd64e98969af6e9		
44	ok	35d9093366ad31677df65662d4a5e6fa8e913327603faa59f89ed55e5d8f95d7		
45	ok	91e1740c68301420a1fb6eeb714391aead618ce55ee92fa237742eeeff675500		
46	ok	1c17bc75eff16ae9d743a5717fe5c531048a070e6c5dbecf24128499e0e423ea		
47	ok	07a66dbf1c34102d97812959926c8049f41ae9248755f37b476147c1a3bf2c98		
48	ok	4f8755cfa5c9b260de5b30bda979a8797da7c04fb376388d61e8ef8d80487e62		
49	ok	0abfcdf7c90b9bb47f36776814a4b0bcd6198eb2e1a7d4c470b36685ea01afa1		
50	ok	9095cbfb8dda8085a50198178df4b1fb157c6b46ab96b81fa6c210aa1a2aa035		
51	ok	c319a36a6c9c0aeb29618acd97eda46730e5cd18f762a0410f09d014a964f147		
52	ok	9c86f557cdeaf22843c1ec773bd0163b2914657bcddb7e3386c12848f411b0fe		
53	ok	755a884b2f58f87c9ec8458717f43b863f7726e95ee46b0933a8ff1e5a709f43		
54	ok	bbd6ade86d33cd732b4d8386c905e1c1cb557777cbbc5e12e0ad235d4f0ae27e		
55	ok	d74e5bf84685ddb738e7204824c3021c132fa928b37b44e23e9300a21e5be0f1		
56	ok	30a4cf6eaf4dac1626e4ffff46a5e9169ce91286dc1edda0bac7eabed0e1d86b		
57	ok	591583630aeadcd701f65de668295a31ad26ade756650f4e54380c72a9f0c2f7		
58	ok	00935474f90769fbde7065c2ad178af27fe7ff58ed34a8617dc21bbece493c74		
59	ok	2f12887a6f2ffbe096aba3652731a3f892aa73904a443bd7d6448a8072c76c65		
60	ok	d45e09d8b8b5456c28efc3408a242e2991e703e003b47f2ccd94882eb1b91908		
61	ok	40a35ce79c21885ba17b5a07ee2020fd01da18a13e6dc6241876d5d7f5298c37		
62	ok	2c9321b0f58206aa679bbd3cebff612bf93b738e50bfd17a65a0e2f7d18a3870		
63	ok	11fb7e6331decea9bb10906022f0877b761b0b875039f437b98ebc721ada4717		
64	ok	2cda4a7723d8ccff62d93b92264b1676113e6b5e02a101e6f5bfe1601eb3df3b		
65	ok	409758ca2a0274814a28cbbef2c6497b88b0a62f780a2ad6afd7c397c8c86beb		
66	ok	9c2d7e75d9957a274922f83e71160b6dd9a3f42be145c4c5464feac6827ee7fd		
67	ok	f1a5fc108db8c724ccd55bcbb4b49e42ec81eb41848990043b46b7c132a760c8		
68	ok	f7ffafa5fd594d23ffb2254d9466f517169db0857c1085ca3a777db71d3f80a6		
69	ok	7ed9b5640449f2929f89ff02bbc0e3aa51c9339710b8496480d75bbe2449a2d6		
70	ok	4796fe5c301d6b716ee18a331127680f1501b25c4a1936484b4fea19baa1d4a4		
71	ok	0fbfdf9583c10c9398cfa4ae9c043ea07bc8d2405ee011d276b2097c795ec707		
72	ok	a96623b37ca00fb2387e168e82aef4463ffe393bff0f2796736ac3c7fab05610		
73	ok	7bef97c2c65be01c10ae55395b5e86e5bca04e3afed6613411af47c10f807d68		
