ayah	verdict	sha256	concern	suggestion
1	ok	03edad806b837b643516c7c807cb2a433d71b01067a43fe977f0f708e7d90361		
2	ok	53075dd05c4e66b98ee287b5c177f5b282644b758385b638f6b18ce100f15681		
3	concern	1ed300a726cf12ac2908c3808041728524d5eaf8d9414d535c79985038f15ff9	پابندی is rendered pabandi with a short first vowel; not pending in this form and violates R1.	paabandi
4	ok	4fe00666cb0ba87836918fdcd92f2576ae3676dfc23e1b3a5816264ea101c7d9		
5	ok	51f3983a715bf9993c481699b2f347217173a00f32c6b3639f943593c38bcc61		
6	ok	38a76e3814a131f0097db25938cc065f4e306a7085a5027f9fd7074d8b3e48e1		
7	ok	85ed316eb6302a11468da7d956b27917a82398c597e8670a38a3ef1ee27bd7aa		
8	ok	0d79731190bbaaf885d556910edfa18c3ab312e84b43663eb5b1f29128eddbe9		
9	ok	19ef08bd1aed6202f3fdc3076037a92532c2605d85a066e026d59cdc01a0cdac		
10	ok	1fb376faffa8ba42269e5c302529bd9180c4ff9f805e447afd503eef916eb66a		
11	ok	41ebe01e54d4fa0edd8a9e5fb2e75b2c93132a00647b0e190af2a16813f8fbe0		
12	ok	170f07990f3ad14751437f906f2cbfea8b5a6800f35f8fca0139d11f4a879b8a		
13	ok	5328a65eee9d133f3ec628dec2aecdbc7457862f07d054605dc9cd132ce3869b		
14	ok	8d33ea5acf86904e9623e8b5143f7f080728e4b3c1b141961b254490309755af		
15	ok	ade905d867fa5054dc04344598e4b9c01cae409bd51498cd88a73ad353f1ce71		
16	ok	251d72160312abbb4b94a40f3bcb30f365ba3ea901c8212912416865def16aff		
17	ok	f836d9dc557a24b0bbeac2b32796d5841a31f49aaa814a95eeec4c87dcbf5924		
18	ok	10b17f267b339ee83c165fb47560e62f53da19e7f4df287795f49bc039c26ee4		
19	ok	278110dd4c889893a2095242dc835a8bf483bb9a67a39ab431f7bbd9d604974a		
20	ok	c7120ec576956719d85f985f274a6f62d6b917ad24ca5191d651f28a4a51217b		
21	ok	4cdd845a0b2d15dcaa434c84c131766b1882ecd6d4b6dbbd9a650374e5e85c8a		
