ayah	status	sha256	reviewer	date	note
1	verified	2cef1462d248d7e7da2d37374fc6db4277dd8717551bf605072245311b9a3e2e	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after FINAL-REVIEW A1-A3 rulings 2026-09-26
2	verified	c202c88d89d8edba844fa5b71abe8642b7712f78e64736207beeff68f9e94a37	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	ed4862e28411861135fafaa6f2f932f4e79276b6b881ed1ebdc7bb592410b88d	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	59b18c91c77ef3f2c7e7f51e150d69078bb41831d1fdca4104e0ebbdb14c6f22	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after FINAL-REVIEW A1-A3 rulings 2026-09-26
5	verified	327fe2f30cd001c2401ef0f51f44e551f867b2ed9e33fbf22aa696eae202395a	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
6	verified	6dec6368df984439f25da6f599300eb8e69fa4d73c6a10440eb1db1736543478	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
7	verified	1eb200c4f81adc54fbde5b24b005669e14a81776aab911168066c52853e2964e	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
8	verified	d6cd40e7d4b248289748b61612684afcd0ad7d232d131ad170fe6f534879ad60	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
9	verified	ff36b51f36b3f88e18b5c0c061f84baa8eced6ec663bad8167a86234faa0fbfa	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	6aa2a011c6f053d1fdf8251f107152dc929dfca5166f3fd773c660095b560ed7	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
11	verified	ad0ddd254bd211e042c2421b8426660e8f2f723c1ce13195379b4f4b16b170da	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	b6223b20b7ba99c58f5cc401c1023f2133e8a8a6dd41b459f6f39cac17c50ba0	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	be7e8ab7dc05acd2d159ec43717c7c38f1ca28c1faad9a16cad8d1705a068652	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
14	verified	d6b894ec7afa4244358df06b111de618af1892f5b477bbf5eebc4ffb7680bed1	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	f9a580122b060120bad45c4cb3ba97348b4af80a0d1ee0087abf8f686b6363b7	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	4234e39c8b95a5a55e6206b6ff443b0942e5b8662c8156746ed5b7fd73a2d35b	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
17	verified	7d7c88b6477ae1367d98c2e5141d525fd8341da0e3784635d9cb01080bb40e1a	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	ea13872e179034193be0c49956450660c4c06f97d961334b0b042f0d94875b2a	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	f7bfa8ded918f0a25a5d0b87099f8d1d0ed83e0de152163a0e60ac9e0bcf2dd0	AI (double) + owner sample	2026-09-25	ADR 0006
20	verified	22280f445d774345608c19098963a144ce338585a28a4a7dc87bd125569bcc09	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
21	verified	2f3df83ab49eb4b4fb9cc3a660c65c8fb297f55e04aa5dcce2609894eaca7931	AI (double) + owner sample	2026-09-25	ADR 0006
22	verified	273b4124031d951940b15dc841ff735b586bf0a77f30bb75b7ffbeea4072c5a2	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
23	verified	56c328adc61afeb9dcc0b2c32ea31ef968f24cc6375d5ea3bd9949743e2cd846	AI (double) + owner sample	2026-09-25	ADR 0006
24	verified	3ebd3d14d725b97d9a11c9466d7c0633d096dceb05599d4da2c8ebdf3403d0ae	AI (double) + owner sample	2026-09-25	ADR 0006
25	verified	c073fbc8ae9bbaaa8392e80fe40f84f6279697746b86929f5f771a3ec5e78a4e	AI (double) + owner sample	2026-09-25	ADR 0006
26	verified	deba00b66907aad0c824e61f166830e7e3e31d012a973adbb2be94ab70658444	AI (double) + owner sample	2026-09-25	ADR 0006
27	verified	897cac36f8d77cb2299a8c9278dd70f2ee678696dd395c09f72c0642f281b231	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
28	verified	e4948c7d22167a411cbdc559552535aa9d142abbece0d7280d7985104dbba746	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
29	verified	e0645bc598ea488f8c18bbafb3a96a2899e1da708582dc7555480636a515bef4	AI (double) + owner sample	2026-09-25	ADR 0006
30	verified	1a9b762fd04897843b8e624dd4ed3ed2663ba010b99ff6b5ec63cf0d19422ad9	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
31	verified	9784e1aa03cd725eb36d54b553827488784ce83a95ddcec9f679c05dc7ff8b3d	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
32	verified	b5ace8b6bcffca28545e3d9ebef5399cd6ad50e8be81284a0affefe13d5e5664	AI (double) + owner sample	2026-09-25	ADR 0006
33	verified	614698205f7e5be63087907e78260a81c3839d895241bf583d976f45fbbb0e5f	AI (double) + owner sample	2026-09-25	ADR 0006
34	verified	fce278ca8193f991ed7210ca0dc4c8ecd501de2274d83a00b79b34c9e1669551	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
35	verified	9b6e13cf056886b9911510a51e4459b2d6c6b6f31b8ee53dff84a173c49ea9ef	AI (double) + owner sample	2026-09-25	ADR 0006
36	verified	86107c30bddce65d264706e08582c9eeedde6e373b141dc46f21b746af8e9210	AI (double) + owner sample	2026-09-25	ADR 0006
37	verified	92be3c449a4b5d983bf6f7a7fb0bcf8157b30128bd7b1a5fbead311cc3e54e4b	AI (double) + owner sample	2026-09-25	ADR 0006
38	verified	ff4d50425a02ef3dee9c8327e62722afb9940d42f87ec063d4153058bdead254	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
39	verified	dfa7915b6ed695b6e330511919acff1cb88d1d66869fc50628787f2fd34f4ebc	AI (double) + owner sample	2026-09-25	ADR 0006
40	verified	ad2b83783df582eda48c257f465a877d4b31098353db67a614e1469d5d743543	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
41	verified	2dbec4e75c9bd505fe046a8f2dacb6ef031dcac66a7ba20476bb4fb38abd7b82	AI (double) + owner sample	2026-09-25	ADR 0006
42	verified	76cd60fc35393a1f04f7d81966ae2e91d3ecdb55cd66b68fef0ce7b0701822ab	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
