ayah	status	sha256	reviewer	date	note
1	verified	3696526f3cc84552599d29c583b1cea6a688a9d2fc2bae6448375436abd4b9df	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	80504cbd433f821763e896f5993f6c1eb098db291c278f5d0fbabb1a3375a38d	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	fdf81d3173ad99783abad6fcf2b66d5fa35b46426855596bfa2ae3c3714395a6	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	1883ed6f064710e51c4044ab7b57f4fe88d310d4d5499f1e4a5f95592473b29a	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	b8595a0a7c5c709bd6781f20259b0bb28ecc8f2a04af4a05b7c6d60313a88227	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	02f2f4ddcfa8c5391a55271a65f8527c25d10e9edfe77cadcb2fa75699373dd1	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	9c0c56b3b04e7baf5ae07cd0d28a6d7cfe8ddd7fc51c964c9b5f01b2be8db063	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	ffdd38483bc70170210135aec557669578af8e82673ffd844f950bd3997224bf	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	acc43a92897b6d9c64d9478ddcdba71cc7a1c56e5c41f7cef33ff100ae415c6e	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	f0c7bed2de429ca709482401600c01c44ff97bbb2740f25a5fd11e913893dafc	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	03ce626ccd31679816fb466a2880dc197cd58857adc94a59f700dd36d5c91cca	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	25372c27d871d288831aa6a2bb0021f00f118da515fafdb83af1106a641228aa	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	0042a808c7228e4fe5c890693790724e898e3ab755acf3db4793bfd7e395f6e5	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	0c1a1ee2d29a3184b60e91b321c62df4cc1b7945cb487b6f542efb9d2daa7f4e	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	3f6c4cbba6dc2f1bd4bd2a9cb32a3d63b45a0c8be5a7c362ba1f4a91ff6118d9	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	0282477f2e45fa429f29e3b2a0e454fecf1a8c7d7d7ff0d68b26a091c7fb4cfc	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	bdeb619872897d44129a2eec77bd21a07ca7bb8fb7d3b2f557f75c1da7525045	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	7c593e2b9677a8b8ab9d9f72e2d5a4ef35f601fb0ccaca418630098bdc174109	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	db7ab7c76632de70895ddafc5c0031459869933814eeaa480fb18d706bd10e4f	AI (double) + owner sample	2026-09-25	ADR 0006
