ayah	status	sha256	reviewer	date	note
1	verified	5b9c7c776be4066a4cd03e533d81328a6982da48598eb360143ca1dbbf0807a5	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	2fe01d8c6c8d659896d0a010ac92fdff309855436da632a26eb6d78df7062388	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	e72b5f3cee50c10d36364a5c6574199272f35b9ed1dac862e0c1c9f831d599d8	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	7c74305a30596772df106fe4fed0934dc595d7b2a5809ddc47f65e3a56a71652	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	785b66b1f7f14a65be871c475e366eff050a903966892ed2c03bc87d8e337e5d	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	ba4b2e51fc7a1d244f3395defe788abf76bb343af42955ca82fdb3a90f85de8b	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	8015077bded1ca2e6b299055268baf9d3be3e9d302ca7a3deaf7d4d8835902f4	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	48273cfddea3158fd0601be723b6a03024586badc6d19795cb560c8395ec1fbd	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	bcad1df1eab407bbb73e9ef95085043c54777507b7670a8ca89ba65679f7afb7	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	63010f603f1f78b7f635c32f9b506e7871806343731080c8fcea32173b9b93ac	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	320170640b9f3f59caea719eb60704bf85aada42d5d08605042565a1de158ab2	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	4c6ee0e10c6f6f5f86f4b66896dce6cdcd45d137b462a34f687e3de0535a10da	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	37c5eb2299b477f2181c9013dc352de9f8c6efa16b4a59dee82cb00d6105f137	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	2683103a3e8a5b373ca4eb9e8609d9a6c4004e26438a94e8d90f8e2eaecdd131	AI (double) + owner sample	2026-09-25	ADR 0006
