ayah	status	sha256	reviewer	date	note
1	verified	42717918a17d05e285973d3e662bf5c022ea447a0ada2e3433b23fe7bb62f19f	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	39efd651be7397ba1543ea65f5a0d2c944df52cb676ed428b05934ddb2532530	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
3	verified	b5b038338e575ae4821c8c5881bef6e49a1377d3acc29793e5137b1cb421fd70	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	ead392d6d39c41d609386a56d446f152431a9ce56d4b2d3bbb511420b6ffe3c1	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	505163b976e4c54667563158c57add73d6307c2791b71d48b8f5bc93c21bafd1	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	adb61cd2655139d8103f234f833e1fcd06204b12e10d6ab242c65d30b75cce1f	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	24a0ed969f0c4f5f428b757d3c50ec89e4b2c612ace3cbcdc19810ef61806a98	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
8	verified	859c3b015bb94240506dd8b5fa61366724f58faae82ed0ed5a2e98fc7a5c42b5	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
9	verified	30ff1e96498cfcb0b3bc71dfea05a2b67099541ff03a739145b6e74b5ccf7404	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	85579220318b45119031d4518b0c7d709741fb559011edc34b1adad17f1c2a93	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	715f9142b3b2d4d05c6434123030df143ad1398bba56a1a8635703261b233b27	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	df880bbf269d13035ab0b952c33f643794a542f9c7fd31dc90b77d2043dbac72	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	51966fe5b59261a911f6c4189d887600de4235351dcf99995cfb827d3ace6786	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	5ded61bc81bdd7d3380744c236201725cd9557ba6afd9f4afa2201b39c7b092d	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	0bf78bec99073011f980fa492d7636570c84f95ad608e53a3da6a9285bb9b4ec	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	bb18544570e361c2ec577ee4a0b937bf6060e33b25ea70a758d57b86ef8ac578	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	721e8c427fb7c8f8a8892ca4ba0033e7c97eeb57d421bd5a460e957ed6160ec9	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	580f393c92ff6f24ba6ac41014a4b7514c75efdfba39ce109dd0217dc602aae9	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	0f1448bd937d609199062cced627e6ab82aa933a54c46eb7a0cf454764bd6f8c	AI (double) + owner sample	2026-09-25	ADR 0006
20	verified	9c2feca76375aa2fd1f79e5325fbb9334f0c801edc59e0e8921ce898c1ed0bcb	AI (double) + owner sample	2026-09-25	ADR 0006
21	approved	985d4b1efceb7f28ecc9465bc94ca6fb2cc3cb75fa17ca1addb7df47a0e45f5f	Abu Rayyan	2026-09-25	owner queue ruling 2026-09-26
22	verified	3eca47af92c2bdd55d928bfb2038772772b47ecb5c63c5a58320029f09a8f251	AI (double) + owner sample	2026-09-25	ADR 0006
23	verified	25a8f52eb25b07112ef214e9756b47b50ff3efffbd57f330763a825887048903	AI (double) + owner sample	2026-09-25	ADR 0006
24	verified	f872e4ebca0d5511101593d37cb11c69115d53e3b580da44a756d8cda970def7	AI (double) + owner sample	2026-09-25	ADR 0006
25	verified	b8e54e7585b3e69cf0b79b1bcac5270c4fd277593fad4557bff2bd032bff3c11	AI (double) + owner sample	2026-09-25	ADR 0006
26	verified	c949663f696ab3fba9d3630b63c8454b602326122c74cf69486705fe5c424e38	AI (double) + owner sample	2026-09-25	ADR 0006
27	verified	c029327753bbd6141f19a80293315f8cd4a926b2c233bfdf6a6f3aed5b6d5c26	AI (double) + owner sample	2026-09-25	ADR 0006
28	verified	3a5f527e8014bea3130189f22c1387994936fe2bd0df13dcd0c5c7cd2e32c85c	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
29	verified	bb5c9b30e377613c9641eea23a96a392badc1c2a97d95f677fa2dc2026fc3582	AI (double) + owner sample	2026-09-25	ADR 0006
30	verified	e1e0def5af00a72dfd2b315cd4f88b703fcbf3856a450a20637919bd5837a664	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
31	verified	ab0f42b32e40c69842ecada502b59f57e0deddbb5123fc276a99e491d8370a80	AI (double) + owner sample	2026-09-25	ADR 0006
32	verified	e664a58d0fb78cd78892662a30b61331d6a0b312f2275ee04888d59d7689ceaf	AI (double) + owner sample	2026-09-25	ADR 0006
33	verified	0948df1f03c75e4b4bcc31cff78653ea831904bdfbb345037b1334b4ce462e45	AI (double) + owner sample	2026-09-25	ADR 0006
34	verified	a52c85e6989457e48a926746370868c4147a8c1a13da9b6d4fe81cde608bb5ea	AI (double) + owner sample	2026-09-25	ADR 0006
35	verified	2bb7c7146a869dd08ce8aecab582489d6a5f5fa41a16bb82507c430117c183e7	AI (double) + owner sample	2026-09-25	ADR 0006
