ayah	status	sha256	reviewer	date	note
1	verified	f396801649c4da5fa3ee44b79fb0ae24d26d612c84ec51bdd19f0571a2213f38	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	513adbc08b6e2733792437ad6348c61e2091abf20ea26492582bc14459b9dcd2	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	668d30c0c054bb3e9306fb4b096d669f9b0f008d501987685005b7f43c0d166d	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
4	verified	1a257c886b6ee1887f263a75802f4e68848231a2dabcf29cf3cf0fcc4e1b7831	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	63197be69232ca510cb567f62e7ed0d7f29bb332830f636b371ba73cded2ecc0	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	cf2b18dc63d601ca320eb15dd4d92ba6935f6e92b4c2f4177ef164779689cc5c	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	c2667a331a74a2ea408cdf4cd182cc7671c2e3d2359a74835b4e78d75164376f	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	cf0d182a48d4b01e630ff5d4090bc1eabd0f920e509a7da8ee548af79f340e23	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	716c4d708544923424e8544b58f897d013e18b07897c8d7da3eaf8b0d8572ae4	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	bc342c488a6d4e4abd377adfbd45a12e830b8dc11b71fdaa60d0b0300103a976	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	935d82f6133b5ddd3c18b8bb972d28ca64b7e3324cc0930f65f9fde68adb80d3	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	a4d57137d5806b5990d25976ddbf5fdb3b8e9a32e8024f7614be339c786ce17d	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	a947f70395ff4cc7c274c8c448a5a74119edd90a7b712edbd5b6f864ecbe9899	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	30fc8644d123019aa35e39199d294c7090f000d2eb19f44cc884945a21b4573e	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	edd4fbb9edc554fec7937869819e99ade045876fcf70190073cb636d5aee878a	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	3dc9a44fe14020e10fc379b07a507109d829613819488050a7319c5a2f54fefd	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	5ed85681cf242029907e2b430fb0a5c63ba3a50c123d7d99ba850fbd26b97bc3	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	6d4d4483fc556efd5f8e5f151658d6c9a722dbab0c3a871c13f091989eb1f5eb	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	b7175d452242b1d786c264e276220ac31fa7e120c23922a44978058694f4fa37	AI (double) + owner sample	2026-09-25	ADR 0006
20	verified	2743df698f29ed55277438617dbcffa78946009e2647ae8e685327d5649bf94a	AI (double) + owner sample	2026-09-25	ADR 0006
21	verified	f427597d9b5a74cc62a43ec7b91285687bd58db88e547167671ab34620c5cc48	AI (double) + owner sample	2026-09-25	ADR 0006
22	verified	264314268a6e6c075dcf39ec0fe574a5caaffbcfb9cabc59e4b430d94e23f3ca	AI (double) + owner sample	2026-09-25	ADR 0006
23	verified	2f45c4d08077de98a45eb0069e32a54ca47e18c0c1f874a5696ac3e9f49da29e	AI (double) + owner sample	2026-09-25	ADR 0006
24	verified	4f989483b7fc4d4cf956657f0fbc1387665daf4a8f38a258dd12ac0559b5f286	AI (double) + owner sample	2026-09-25	ADR 0006
25	verified	5a194093e22729d26051c827eb7ed26baf989e209232b52155b0f7a3108be6b4	AI (double) + owner sample	2026-09-25	ADR 0006
