ayah	status	sha256	reviewer	date	note
1	verified	11caacdd1b10b05f4eb4f3ecefd657820b7daa7bbeeb73b5c8d3641b879d1649	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	8070ce9958061a59aca69d569f8dbaabe1bf7872a58adde2e9362adf01f274ba	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	72bf8a85d1b2c66e0eb4d868f59ef993757525c9e386f7c07c17a67ef1a38879	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	6f1e6349946f5453f586d1d0d9831cf5fa64304eb6929a76c67cc4ddfe650bb6	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	219bf1dd7c0b87c21d66b5106d47a738fd9dc135ac8e23033a1cf479714d073a	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	a426d2a8a5caff7363474979860f96ee8d0eb61033603abf85f5786a74504e19	AI (double) + owner sample	2026-09-25	ADR 0006
7	approved	88a867682c6048f4c2cac709e9bea662f31fe1605c24bff14dc5d291e90f6df6	Abu Rayyan	2026-09-25	owner queue ruling 2026-09-26
8	verified	027ae1dbfab528735ae0a6a1dc302288637f3773341a31249e0214a9dcb0ad65	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	3f8695f43b161c373030df23f100c020fc3ce7a446c352491a5bfc061d78fee1	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	e520e24cb69f65e21ef254e5f3e12d810130d3f03867e56ee7aede7aa4b782c4	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	eb6efd18d25bc877a01a1242bbab49bc47e060571b8cceee0da6e2e407f0a17a	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	87a348b07fa212012eeee45a3f337c6b0ec7a27bc0a6ab1fdfb20ddcc12ee8be	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	29f2acce7de8d9b2b7219a9b99fb65da322b478777a96bde28c2729ca71bc841	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	60743f0334acdde71f38ca36654445a2bb8dca0f399d53394e234bde8be568a8	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	58cba72dfee8d4b6781a5a0e648fbcac107a9305f42e7800496883e609d850b6	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	c63865c063be549d1264874d36a52ff5b7391558b25f5856694569da545a56cb	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	afd32011b94582836ff76d56b203e010878674c9ef247425c5797e5e97087b29	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	5d5f65c986e744f6cd9aa4f21d28fced4114a37a0e2a1b0fef320095aad0c664	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	7b13d0a05c1e336f5a54cbfb8a4f9cf871fe167812a0a4ed135669d797af90dd	AI (double) + owner sample	2026-09-25	ADR 0006
20	verified	6f4521109d26c2540f3b8a68adc79ddc3534483d7bd91dde1b8e30a4fffc3901	AI (double) + owner sample	2026-09-25	ADR 0006
21	verified	af3d5c255d66d17fc3cb1e3f4edef4806ca351047a71ff0b5fb22e72a7e1cc6b	AI (double) + owner sample	2026-09-25	ADR 0006
