ayah	status	sha256	reviewer	date	note
1	verified	04ffe972b1cc03acb55898a669d56522a68a47caecde5a7e20a3765840548cab	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	416cdaa5e1fc1d131e723a376bc06ed1ed7f3938343ef9229ef501cefb246001	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	2611200ad8b98395be5a78cc7b7b709d27bd575b432230acce500b2cb712ac2a	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	0b22914d60e373aa5f41b2959ae7891eeb083120a110707998842007f7691e7b	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	c4f9dd51841c15a3d49cb8c73361727b665ab8989405e9afd2c7d0ff1a8b35a4	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	9b42119ce384037691c8b374cc5904de8721bb2e70869d099feadb9ee09f7f2a	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
7	verified	dd45b2ddaf42e49bff0ad4812758c0352bbe2cb9ea338ce4759282dc1ea76592	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	913d955b19bc8af5b680c1038f7753430e072e047de165cff960e6b7eeaabad9	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	1e966b86dca3568fde70a703d790790ffa4398350ead7e8f3a7d5e471eb78b15	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	e61b6f062887859967aef633272164f83b35a4f1de582f6956a4a9b84c1cc45e	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	abdcd4e4622b754aa786c0de98e9547fb9d8c12373d87d552eafb23603738e95	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	bdef8aa6ff52524b9f52e70a1ca02986d9771b2c7287a9d6dc43a10508c563f6	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	cbc974f2003d4d994889300f907c5c9e94e7d634e5127036055540d34a6623e3	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	03de913a5b878e971e39597d91af3e467d5e9eaf0e9fa1f89c24cf2a1987c7f3	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	14bdd3491d91667d52708ec2f7df3a7b1fd959a6276bd412aeeba6a0fc3f3913	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	366aa3aeba13d8967a9a72e00ceee4bc223c2f9709f4e640930c83cc16187e9e	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	f5aaf29638e6362eff98b2b6fcc53a2b4c3a6bea7ac61a25fcd11d82bee15f5a	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after FINAL-REVIEW A1-A3 rulings 2026-09-26
18	verified	02a04c11427c96a18cbeafdf2e4c295973e8ec583054d4920485ad38d3f6e73c	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	a2edf7e2b3d38875d19443f3ee73ffb8ea736e71c8744d797a664d872d27ce6e	AI (double) + owner sample	2026-09-25	ADR 0006
20	verified	c1d14d955f65d291137f2e6fd4c1455d3a62b9614829a478df75165e0c64113e	AI (double) + owner sample	2026-09-25	ADR 0006
21	verified	cef8a51e5b97c525234029586490e5f1aed83d9b3d3665bf7b62cb75a40e36df	AI (double) + owner sample	2026-09-25	ADR 0006
22	verified	032676eb6c34900e06e436611ca134049412fca66b9da919ea8e7639e067d137	AI (double) + owner sample	2026-09-25	ADR 0006
23	verified	b8e49c50d0ba7f1d4697fbda6b8a2c6454c2a330b209b603f95b89e38ebfd3ec	AI (double) + owner sample	2026-09-25	ADR 0006
24	verified	7a315f25cd053dca16ab3bc81d465589385f01c2b0382d48d74cda853a91aadb	AI (double) + owner sample	2026-09-25	ADR 0006
25	verified	4238a7b31f5c93acd668df7d92b231facdf310cb690253f15e8151ee4241f950	AI (double) + owner sample	2026-09-25	ADR 0006
26	verified	2ea289187061552ea6fad791ae3c7f57fecc75b89286f617c74e698b21dd0dbd	AI (double) + owner sample	2026-09-25	ADR 0006
27	verified	a074b8a6c3812051d06e0b39af6aa3d169e3ac8003ebd8d48fe54751cb61adc0	AI (double) + owner sample	2026-09-25	ADR 0006
28	verified	1d93b66fec1c98196a69cdee20eacd084aa8cc6b0e568a682b2f09dfd36c8a00	AI (double) + owner sample	2026-09-25	ADR 0006
29	verified	0bc3f08fa40b786937589c9d4ca0caa1ba4886c0e343297caa498d23d19b9b87	AI (double) + owner sample	2026-09-25	ADR 0006
30	verified	2e161f7a6618474d58e5822a2eefd50a16954cc6250e610989e64755c09382db	AI (double) + owner sample	2026-09-25	ADR 0006
31	verified	b91079f7be48d75517a151fcb89bdd806e7f69652b5276b6e01bae0c1d49f5aa	AI (double) + owner sample	2026-09-25	ADR 0006
32	verified	fc760401d73a2d8817feb55cda086f9527ecdb4b6af3367a2fdd3e760f7bad9e	AI (double) + owner sample	2026-09-25	ADR 0006
33	verified	9120363c3edd8a9ce19209ffa55745c5095093fb8d04e47bb5c039e5828f4bbb	AI (double) + owner sample	2026-09-25	ADR 0006
34	verified	47c8dbdf2665acf90ba5529b3dcee37def8b07b6bd9c6fa1fde0382124278096	AI (double) + owner sample	2026-09-25	ADR 0006
35	verified	979dd8495028b4d72a1cb7700329d48f1aa412d2e27e9471fefd754d1d0db74e	AI (double) + owner sample	2026-09-25	ADR 0006
