ayah	status	sha256	reviewer	date	note
1	verified	cef91f7b3b364c6a0c9b1bf13493dd2ae6f93b6e2dfd3a5320312d510151812b	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	84d19d81d17069825dba71393835bdeb86b38751b02e1f22622e2ac5f0eb157f	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	ebd9818d21c73487773bb0a209821bacff6713f9fcf9123a97c55fec78926db1	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	2cbcf4d7f857863b9547aaa41b14b39bbacf336b4930d1cbcc401802fe0388f5	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	cb4c822f037eaa36640051f4c5ce7279ae2e35a717807738e174b496a3c03d6b	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
6	verified	7f07873f13922c64588139d5d5280675de56ad0fa56e0337ae83c20b25065f35	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	4716ff16b652ddd8cf0aa3e3749876e410e08bd9cb51225af1f5b58666530234	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	677bcb3f2c31781c7937fe3730ee79b072faeffbb8d435a26934636e13fe6962	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	906bb746bf1be5b5f3669ab1316938b2126f4e6b081e503cbaad3d1653de669e	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	c7d2585a9f40063123b0f25196abcf66445ce914b85a90e17ad09567e8ccb558	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	2e6934e6af3af91fdda0ca393786d6d047bc80a95f9f535fddaaa46b9a2ac3b3	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	9ed4ac256bfb605624d4267da8b2ce45941366ca4b062a619f72f3ccae644ea2	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	b951ec63a96c2f18c5d3e56214ecdaa46f507b99ae361cdce367fc26f4edfb21	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	36fbce83c62739b0c49873b68ff8020e5b1e3389e652e26bd13755b7d5f1b955	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	5f40d0830483f1b162bd5896ea9232bdd3136e019a51ae41aa05cdc30d7b8010	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	e551e0af46d61af5c92b77d1517e372cc3a78345e0bfb8875b9b1ec67fa15bb6	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	944a89d060a3c65a400f8a027d76c3908b1a84fef06d101ec0daaaedc74e96cd	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	d6eb6a0b7eb30e5917b4d8e2f397a4d010b76faa8db8065d9c5d9e627e999d6f	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	207669e69620229769e7e148610a14b588e2cf0fcd4119871968c0d68b0efda3	AI (double) + owner sample	2026-09-25	ADR 0006
20	verified	8a3c4e19177453f0788488f359b58c062b15759021aded126fe16a5430a9b14c	AI (double) + owner sample	2026-09-25	ADR 0006
21	verified	686d1bf1a36fb6e8e2aecfd3c5f23e583dd6b2be93ac4103da5c0b99ff738624	AI (double) + owner sample	2026-09-25	ADR 0006
22	verified	ea2449024f6219607d3a48a0f4647e0751152febfd8055f2b111ad4baa5b60c4	AI (double) + owner sample	2026-09-25	ADR 0006
23	verified	a1f82c005e50b17ff617140a66fd0c171c9db2268c9d92a03e3f8645341beafb	AI (double) + owner sample	2026-09-25	ADR 0006
24	verified	05e3f02d51c0045b9bb3905f669c96a2848bf47ae036597281a015272bfa409f	AI (double) + owner sample	2026-09-25	ADR 0006
25	verified	178d675a71384dfec8c2de8d13528ca7bfb25084fd7430ebb94cb5e5c927a599	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
26	verified	0eef324985bdac6242f568c0ff53e8db2ead2976644a43422c76c43a9008efa1	AI (double) + owner sample	2026-09-25	ADR 0006
27	verified	e5fba5d1e0237e9b7d6d0ab40402a40c8dc33d937ec5af08a9fdb2b072c51b7a	AI (double) + owner sample	2026-09-25	ADR 0006
28	verified	b1e65a38f219f3c681aa67c75e8f6820629759c949a86d814ac609a20716d2f2	AI (double) + owner sample	2026-09-25	ADR 0006
29	verified	6fc25953f4593abf83b69359009af88eb91032b02193321e744fba90cc9de06b	AI (double) + owner sample	2026-09-25	ADR 0006
