ayah	status	sha256	reviewer	date	note
1	verified	c4b777f2af0ed000cd0ba6f444d60a1fff39b369c9f55eaf37fae82453e0ee08	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	756e7db8c36e18192a42badc7f0a662a68d01af6e859b8a2719782df58f113dd	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	577eeb7f54c408f57b366d753954be4e8e2734f8d34fc12084ddfe8764bcf66e	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	b047a2fd44a2cb00c17ea56f25d26c16100be1401af77a3e9afa86982fba674c	AI (double) + owner sample	2026-09-25	ADR 0006
5	approved	d2fa2f196e99e4b9a4909db5f2a242b9a82e66d5fa6e6520c45e0f611ea49298	Abu Rayyan	2026-09-25	owner queue ruling 2026-09-26
6	verified	09f49eff0f388988e257d9940baffbdbfaee1ecac4d592352c9f4d6b4713c95b	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	9ce52e7d74f8332c22ca15b686f0a117c59e0eb63ee0a5182d6633418daa1066	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	c53542ad111d0db0f4f3e502f90c0680f540fdaa9dffa67b7f93decb45a92f2a	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	98dfcd717bec30629b69dc60c0b80880297f0332cadf5b202c8e05c443c5980c	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	450a22ac94d6de83e658b1cdd6e1ee99abdc7ffa7d0bebb160f00822f9246665	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	bfd6fe79473285b167db7b0c58b3b49a520d755d20f1261d986985ef704e6978	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	84ec573dfaf313a122c250de746a3a08149c096152ab7fe30963b97963235a79	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	949981fb4a81c981ab94c5a58e4c36505500bfb2b77de9e1c875d042f6caa927	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	5a36a5ba6425ee5b443fc033ea32794287afdca69b530db95c91e013e371c988	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	dfdfbad6644e56020d6d602a544484f1ff4bcc07b25649bab26dcd338afe0607	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	2e1cb73661dd7f0432c089340aed5e2940518200aedb0cd41b21e795f33c992e	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	924f29c3499aee569aced5149d8b505e96b251d4cdd7bc9490f33d58bfd8bfc1	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	26f8b90fed6dbbcfbc90c68390fe99e7e2270542065518dde942cfb86417ec74	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	b43bb6c2a48fc7b2163736bc2be33579d23f3fbac026c0cb89ef78cb0ec5080c	AI (double) + owner sample	2026-09-25	ADR 0006
20	verified	5ded1b5f1700cf626b56ddfa4be85b1760a12ef986396e0f83f43e3cea2a660a	AI (double) + owner sample	2026-09-25	ADR 0006
21	verified	cf90c0e54543827080b11c855e49c24d24d4d8a84c01d2597ae7679ed186f598	AI (double) + owner sample	2026-09-25	ADR 0006
22	verified	852bb0f3940c0658f25b9396d91adb30500afe60d4f869a66a8fda199c106c3f	AI (double) + owner sample	2026-09-25	ADR 0006
23	verified	c9fb1c2514707e3f5c787994e78c28aa2c4ac47abf38bdf6ff18f48770cefd6d	AI (double) + owner sample	2026-09-25	ADR 0006
24	verified	47b0f3900b0331c959042313b8f7749c54e9406e74058de1a44d08a70514ce56	AI (double) + owner sample	2026-09-25	ADR 0006
25	verified	47c698773e526d1e0685768d786f600445c6c15d802468269fd99c634d2634b0	AI (double) + owner sample	2026-09-25	ADR 0006
26	verified	2650383c2e36a9499da3bc590228fddfdb78d4c971e88c2dc8c62450f2571563	AI (double) + owner sample	2026-09-25	ADR 0006
27	verified	2e684378247d08f488b676e76364d6a0477cb86709dc43e6cbd02f9a29aa3992	AI (double) + owner sample	2026-09-25	ADR 0006
28	verified	bceaaafe21db74b0bc025ff404d819f81bd5108cebefd75ccbe4de5f11baed67	AI (double) + owner sample	2026-09-25	ADR 0006
29	verified	fc08eb3228840c164af9fb050e86aa7fbf1af05ab4a62987e7a554bfee74e7a1	AI (double) + owner sample	2026-09-25	ADR 0006
30	verified	4796036b10d75e459846834d5492f987e150637bd4285636c977d4fe79e13ceb	AI (double) + owner sample	2026-09-25	ADR 0006
31	verified	9c27cbc0deeeec49cee491cf8114903228bd5eba839dd0d03d0508acaf39742c	AI (double) + owner sample	2026-09-25	ADR 0006
32	verified	132353ed17295ac7dedb7bcf703758792a1e97ea6fd94bc99007f41cfc402127	AI (double) + owner sample	2026-09-25	ADR 0006
33	verified	0fa423e4e24a431a6bcac477987e9402293fe2ae29e3922e46518c5942646044	AI (double) + owner sample	2026-09-25	ADR 0006
34	verified	d29cc61c14ff7253946c46929b7cf19b37ddb9168270400a512856728f7e0cc4	AI (double) + owner sample	2026-09-25	ADR 0006
35	verified	c0aee500a3f8b294653fe19fc9196781d5d2c7956a64ad4dc98b2b89c91b048c	AI (double) + owner sample	2026-09-25	ADR 0006
