ayah	status	sha256	reviewer	date	note
1	verified	24b8269653ae12c9633fac309936cddb20d6c7c84b57851cbb00b6a821f0dd40	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	f4ed3c3433501df6aeda3760e93f8c87c4b4ee7d6c08dca6ea23e7d41fd149fb	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	213cf9da8ff98646303e80659cf0af13d9a3c29ca3c085658ef0fb0c334889ef	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	ac18cb6c1cae9d0bfdef57225e483de89c97635ae8a462a95354bad86c42de75	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	f9890d6754f30bbcae8882c4dc67c01fd59704d6c26061a4eeb96de44c63ebcf	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	e375befdd456d739cd504a7ca5562f5bd2aabaf2b14c29661d4b2b6986b918f0	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	3614c143969f5a11698ea06f847a5592c3568eec89ef55ee7e865035f635f23d	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	121c530662d1aa4c65b4ee245ebcb32d77c6106141a26f0c7bed6c50b7fac1f3	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	ab43dcb15d8cff283638dc52ed89529e937e2df19c0cbf2dfab432c455c3aea2	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	ce3712432736c504b8069abf50b00167a53fc79af6293b8479565bf4da7ba752	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	b8fb91c340dba266506bb7d5e60ffc0b1f0f712a00a3430cefb72b5592f78970	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	cca6f2eb8179fa3ef82492c1b4bff1c7872c48ab3ceffe544fe16b1808c095d2	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	5ced4dc454a1ae98a7b62a2f43370e166a9e5b62caf604642061d9e4e187390b	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	a4489fa8b254282977d827e95eb164f9950a0a16676c96acf57397dec194fbf8	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	78c903c37b631ed68bb41e4a3ce512e5d69faf8a039f652f2b2982a2e9994024	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	012ba281d2dad19753115ad64789346d6003e8516bde18fb613915558e2e3abc	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	3678190096f2417f9926de0e974fd140e62a09475e383c456058da35e63651b5	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	2212f2985a4fcbfe1f22e90757b451ddf5f366150f41e9087a22e96ea87b6a61	AI (double) + owner sample	2026-09-25	ADR 0006
