ayah	status	sha256	reviewer	date	note
1	verified	8ec81a4742962469c5b02727d874b98987a081c88e5816641111bcd30a750e76	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	503b229f0f7d5d2d7d4b5153c7dd2bffc5f4c78baade548531788569c7aa6f06	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
3	verified	83e2cd81b50fa2efda8b68f030149d3e36168d356d9acbd3cca6ec97a86e5b89	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	8b2f3d87e79ebe77f12c64cea1ae0e00cb1b2d0f36e4ec0f948e8cf0b088611e	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	8eed9b867fa7d62e11425e1d5112c970c563608768d883100eb21bb2d4cc1472	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	eb50ae5c1af9148b52402e5860d36ea5052f7e7e02bc2928cd8d7826dc2fff74	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	24d5d9915604054bc55ef49efbd03550063063c3e05fd559ed421bf403b257b0	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	eae78b9dfdab96c1f4268cddb7c6229c074579d49304cc124e0b016f79f6886e	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	5523c50468d80d069339ed868021cc7358783d5f0d372fdb1f110d210bf24df9	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	5efc3cac7bfc428d1ab5511c6fb15145affc33b0ee7f9814a330d1d5831098be	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	d97b90def3c4ae66f25a148391a3a40c8dfa3d85b4b0c562998eda9c43758feb	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	2ba8cab08e57d50fd8a20476ccb38fd4a343e4a9ab8bcee0e0b803bf3fb3d87a	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	3c6bf8671b26a329cf25d3e2793696028dae55cd761718f808efc1caab2f4539	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	28bc37fb3b42088b5dea755ec60225d1dd20351aa0b7f171cba79160f5473132	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	04a904bebeee05f70950668484f5838b45e4f1dc03ac92f69da9b43e4ee76624	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
16	verified	7ba464c3f8e4aa9804ff8347cef9de466a700e17b31ddac7b45c8dcc9ebe13ea	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	752183d5897ea12fd5b5f4602eb362c47b70ba0fa4bb554d90d71645cf0ab25e	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	605441018df3cdb6026237a5224a123ac28b4b8c8672fa33f9027e5b932ebf0a	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	5355686c636965d89cc356373ffb0ab8b157fec1433a9829ffa560b92bb03b33	AI (double) + owner sample	2026-09-25	ADR 0006
20	verified	62d396358ddec3eeeaa0fa57e91ea4348ba78a1c69163cd753677c447345daf5	AI (double) + owner sample	2026-09-25	ADR 0006
21	verified	9ade13bcf665f2f75d0f69045ec00f134c8a90bb975fd601d6eff3fcdd62fa85	AI (double) + owner sample	2026-09-25	ADR 0006
