ayah	status	sha256	reviewer	date	note
1	verified	04ffe972b1cc03acb55898a669d56522a68a47caecde5a7e20a3765840548cab	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	12d58abfe54559b8695c7f550657d425ca02d831045c8f840609791f33dd493c	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	11d74345fb81bbaf71c2062b53b788f9571951c457c29cf105be0d8499a2c768	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	b714bdb2f5c1cf8fc5b8ee494e75c56d9141b139fac9d49ce3124c8814da6d21	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	4fdb774771c647b905ca3b355886ec5fc2c827114552f124963be18b9b867d3f	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	4bde0289f43789bc414bb83dc13eb3ccffe0f35fa3d73a6c94eabf292dfa2e8d	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	4a6dec00663a173a52d439202a581fd59af18ab9fc5f4c7755941052c145beb9	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	7d26e94c93823b332e5f1716fbbd77f6fee9064630e7aca61536f3e2876fc297	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	f09056c156eb97e8144f789708550fbdd9142a08eda6d3594a8f2dd71e72f468	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
10	verified	1cc273f879c201e53a8f1a5e8d8d5b5ffb5975cbb163235f5e96549c058695e1	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	bb1ef972b4db8f86b0109adf433404d8b124dee221efc1b7a12e2e3b844d0141	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	16cf0d5cc2b0a08b08420a02d378aae160467b118afadeaf2f12c58d2d20591d	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	2560629574ae4b77497a01fbd7e8a155479ecabca7a78dc4643ef3aa52a260aa	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
14	verified	76e4ba37deb78c0e4716c6b828e86a900dee2edae9a74da74469613e1c70e331	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	f2177b73ff310b4667b5655407f211bd126486ce6ea091066ce1975485bb2107	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	9f7a57dce6149ce8dbeef70d978e0916f3b45d21addaa829f971cc46808535a4	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	1ad81527dca0c376ca3a1648f4b42afd115eea5de5374f5e774f39619ed3cc02	AI (double) + owner sample	2026-09-25	ADR 0006
