ayah	status	sha256	reviewer	date	note
1	verified	a381ac22799b787781e91c63722076033a0c56ab6bb9ba2903a0fb7b24e32ceb	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	76f4590bb621bbf43a4bb944108c5b175532885664de9d477807fb871b4575d7	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
3	verified	1a3f5bbe434fb9441700d648c21bc0a0590df18c3235e54c3b6d25a0d9bb3de9	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
4	verified	809269e518e9ec1b9d2d083209e59a3b5686dca2f80816e4b8386c338931269b	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	9f3b5b486c1c04ba4fdf7b71409732397004d77d9eb18cd837f5f91867768274	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	3b179e9b5e39f0bf763dc57079dd072b58d69368b3bf96d5e59b28e643801371	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	8709940e9e483ad2504fb750b786c0cb24b5de013a8c7c272a88aae5e70edc52	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	682ec30f90e6dac5c781bf90f08b71d3b4530a697a29bf94561b3911538919a0	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	9fe1e7afa17387d564e042847f2fce1122eac778ac3fb84bd89d2607fdbae643	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	9416761148153fd5948996936c4dec36e3e85a9db17b445667d13d11d518a00c	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	66943b2e6773ebeca6bd3ccd80454f495f38ec5a28286394e099544063d094a6	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	bad3e3ab3ad6f1e67edd01971a7f9877d55e0333d391d6f0f495f036bf85f7bb	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	f04adb28c4b425b05ff2f08b076881f4214857fe0d2e34b48627e1f821eed471	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	821668453c38033d3de1a188b7544f8f35f9fc33ba01d78baf1fb3d3625d5a80	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	1fdeaeb73ed0125cedd171afc22763027c58da31bc1bfa0670ad7a10411759fe	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	5883108917d459ed07b8b64e0d7e8ad93ec9e83f3d7e2b81c0fc0e0ac1b58718	AI (double) + owner sample	2026-09-25	ADR 0006
17	verified	182e500c950d94d070fcd3116df37e81f72fb1fa4103c14718917f79d571422f	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	128d261c9b0afa71142b3d2ef781c714b25da3148c21d528b22e0528fdbda201	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	f3cebb1f0c351a9a576fbfd77974026b1234e741cc056b7618c9c4a60c1b8140	AI (double) + owner sample	2026-09-25	ADR 0006
20	verified	0a678421a670d6b8f751c85295b8e5bf5b8879cb5dee275a0be2ae9cc1392e57	AI (double) + owner sample	2026-09-25	ADR 0006
21	verified	9465d4be702c46b2684bd61c7839ea445cb8734b7d42d088a0054d4d22604ce6	AI (double) + owner sample	2026-09-25	ADR 0006
