ayah	status	sha256	reviewer	date	note
1	verified	74395f30e5e0e82cf28700b6c26da0c4019004b98afe7fcef88329eadc334932	AI (double) + owner sample	2026-09-25	ADR 0006
2	verified	6261f592b2bdb19320a6d64a91753234fe7351225e4b489108b07d729cbe8c5d	AI (double) + owner sample	2026-09-25	ADR 0006
3	verified	6bbba99ae7ff7c00ede4741a336fd70e9eb5c9fc81c79becd608adaa24794161	AI (double) + owner sample	2026-09-25	ADR 0006
4	verified	4533d6d6cde712b9443c3504f8eeb590e533555d208a913a793ab6fd507e08a1	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	2400d4fac8985a9f281352c196d71ca02294fe2c842448b35a2654847824e6a2	AI (double) + owner sample	2026-09-25	ADR 0006
6	verified	e2431d2d2629dc726f56a39f89d246be258b31c83d97d983ca264dd937d877df	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	46f1d6cfb4429deff03467885ba4683b0f3a5951ae28b525fea48734f2a4ce49	AI (double) + owner sample	2026-09-25	ADR 0006
8	verified	ab5ec37b3f8741055fd8fe9d6a5b5ab083f786b08236e13043558b9e6c01f850	AI (double) + owner sample	2026-09-25	ADR 0006
9	verified	2cec203791f96e51bee6f96e8ecaf0eeb69b5f2dae28aabd6adb1afb6cbd379a	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	ef2512ada1a6b58da9a6716b8b525f882cf22c9cac44ced309077de68247a4a2	AI (double) + owner sample	2026-09-25	ADR 0006
11	verified	cde4cfc63658409611c085bfebf9503ecc5f7f5e9e58985eed06cdbcfb8ab36f	AI (double) + owner sample	2026-09-25	ADR 0006
