ayah	status	sha256	reviewer	date	note
1	verified	03edad806b837b643516c7c807cb2a433d71b01067a43fe977f0f708e7d90361	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
2	verified	53075dd05c4e66b98ee287b5c177f5b282644b758385b638f6b18ce100f15681	AI (double) + owner sample	2026-09-25	ADR 0006
3	approved	445d3c09e96b06c4c331dd6d22374a8a7478d084a312894adf43ecbf3169a126	Abu Rayyan	2026-09-25	owner queue ruling 2026-09-26
4	verified	4fe00666cb0ba87836918fdcd92f2576ae3676dfc23e1b3a5816264ea101c7d9	AI (double) + owner sample	2026-09-25	ADR 0006
5	verified	51f3983a715bf9993c481699b2f347217173a00f32c6b3639f943593c38bcc61	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
6	verified	38a76e3814a131f0097db25938cc065f4e306a7085a5027f9fd7074d8b3e48e1	AI (double) + owner sample	2026-09-25	ADR 0006
7	verified	85ed316eb6302a11468da7d956b27917a82398c597e8670a38a3ef1ee27bd7aa	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
8	verified	0d79731190bbaaf885d556910edfa18c3ab312e84b43663eb5b1f29128eddbe9	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
9	verified	19ef08bd1aed6202f3fdc3076037a92532c2605d85a066e026d59cdc01a0cdac	AI (double) + owner sample	2026-09-25	ADR 0006
10	verified	1fb376faffa8ba42269e5c302529bd9180c4ff9f805e447afd503eef916eb66a	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
11	verified	41ebe01e54d4fa0edd8a9e5fb2e75b2c93132a00647b0e190af2a16813f8fbe0	AI (double) + owner sample	2026-09-25	ADR 0006
12	verified	170f07990f3ad14751437f906f2cbfea8b5a6800f35f8fca0139d11f4a879b8a	AI (double) + owner sample	2026-09-25	ADR 0006
13	verified	5328a65eee9d133f3ec628dec2aecdbc7457862f07d054605dc9cd132ce3869b	AI (double) + owner sample	2026-09-25	ADR 0006
14	verified	8d33ea5acf86904e9623e8b5143f7f080728e4b3c1b141961b254490309755af	AI (double) + owner sample	2026-09-25	ADR 0006
15	verified	ade905d867fa5054dc04344598e4b9c01cae409bd51498cd88a73ad353f1ce71	AI (double) + owner sample	2026-09-25	ADR 0006
16	verified	251d72160312abbb4b94a40f3bcb30f365ba3ea901c8212912416865def16aff	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
17	verified	f836d9dc557a24b0bbeac2b32796d5841a31f49aaa814a95eeec4c87dcbf5924	AI (double) + owner sample	2026-09-25	ADR 0006
18	verified	10b17f267b339ee83c165fb47560e62f53da19e7f4df287795f49bc039c26ee4	AI (double) + owner sample	2026-09-25	ADR 0006
19	verified	278110dd4c889893a2095242dc835a8bf483bb9a67a39ab431f7bbd9d604974a	AI (double) + owner sample	2026-09-25	ADR 0006
20	verified	c7120ec576956719d85f985f274a6f62d6b917ad24ca5191d651f28a4a51217b	AI (double) + owner sample	2026-09-25	ADR 0006
21	verified	4cdd845a0b2d15dcaa434c84c131766b1882ecd6d4b6dbbd9a650374e5e85c8a	AI (double) + owner sample	2026-09-25	ADR 0006
22	verified	35c9db6fc432b14bfc85f55ce4981e8f88168b6b548bb8f739ed6364b1c15945	AI (double) + owner sample	2026-09-25	ADR 0006; re-pinned after R1 spelling rules 2026-09-26
23	verified	d9f32a7afdc9388359d76b99c070fd9bae1414363b7042da238b667f89c8e314	AI (double) + owner sample	2026-09-25	ADR 0006
24	verified	de5e0ecbe6fa10aa499fdb9509ee0cb5c2cb112aa198ee38f0114c76cb8888c1	AI (double) + owner sample	2026-09-25	ADR 0006
25	verified	c61781d3aeb5f797118bde5b6bd8549030b5c6e19024fcacffcfb8ceae675eaa	AI (double) + owner sample	2026-09-25	ADR 0006
